FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
05/01/2026,12,-99,0.41,-99,-99,1.16,0.58,-99,-99,1.46,0.83,-99,1.08,0.23,-99,-99,-99,-99,0.75,-99,-99,1.68,0.4,0.94,0.94,-99,-99,-99,0.84,0.91,0.46,0.74,0.61,1.16
05/01/2026,13,-99,0.33,-99,0.56,0.72,0.43,-99,0.42,0.71,0.5,-99,0.71,0.3,-99,-99,-99,-99,0.47,-99,-99,0.48,0.27,0.43,0.49,-99,-99,-99,0.46,0.32,-99,0.41,0.21,0.69
05/01/2026,14,-99,0.39,-99,0.53,0.65,0.49,-99,0.56,0.55,0.54,-99,0.65,0.33,-99,-99,-99,0.82,0.5,-99,-99,0.32,0.35,0.33,0.27,-99,-99,-99,0.48,0.27,-99,0.26,0.11,-99
05/01/2026,15,-99,0.41,-99,0.49,0.57,0.49,-99,0.65,0.53,0.54,-99,0.58,0.35,-99,-99,-99,0.64,0.63,-99,-99,0.35,0.38,0.31,0.28,-99,-99,-99,0.5,0.24,-99,0.32,0.13,0.56
05/01/2026,16,-99,0.48,-99,0.48,0.55,0.5,-99,0.68,0.63,0.67,-99,0.58,0.36,-99,-99,-99,0.81,0.51,-99,-99,0.4,0.37,0.37,0.32,-99,-99,-99,0.57,0.27,-99,0.36,0.16,0.53
05/01/2026,17,-99,0.48,-99,0.47,-99,0.44,-99,0.77,0.6,0.78,-99,0.54,0.43,-99,-99,-99,0.77,0.53,-99,-99,0.42,0.39,0.36,0.35,-99,-99,-99,0.49,0.33,-99,0.37,0.26,0.52
05/01/2026,18,-99,0.53,-99,0.56,-99,0.57,-99,0.82,0.72,1.05,-99,0.7,0.56,-99,-99,-99,0.87,0.58,-99,-99,0.47,0.52,0.61,0.4,-99,-99,-99,0.59,0.33,-99,0.43,0.39,0.76
05/01/2026,19,-99,0.51,-99,1.53,-99,0.81,-99,1.66,2.04,1.72,-99,1.38,0.48,-99,-99,-99,2.02,0.83,-99,-99,0.86,0.9,1.6,0.62,-99,-99,-99,2.04,0.87,-99,0.9,1.37,1.97
05/01/2026,20,-99,0.48,-99,1.66,-99,1.18,-99,1.21,1.37,2.53,-99,2.59,0.45,-99,-99,-99,2.15,1.59,-99,-99,0.98,0.89,1.06,0.64,-99,-99,-99,1.67,1.65,-99,1.46,2.12,2.05
05/01/2026,21,-99,0.53,-99,1.62,-99,1.15,-99,0.73,1.58,2.48,-99,2.38,0.46,-99,-99,-99,1.78,2,-99,-99,1,0.97,1.05,0.57,-99,-99,-99,2.19,1.4,-99,1.54,1.52,1.49
05/01/2026,22,-99,0.82,-99,2.29,-99,1.15,-99,1.01,1.58,2.04,-99,2.83,0.4,-99,-99,-99,2.5,1.15,-99,-99,1.34,1.16,1.72,1.5,-99,-99,-99,1.58,1.72,-99,1.85,1.49,2.75
05/01/2026,23,-99,0.66,-99,2.9,-99,1.2,-99,1.13,1.43,1.16,-99,1.88,0.35,-99,-99,-99,2.62,0.71,-99,-99,1.44,1.01,1.57,2.44,-99,-99,-99,1.35,1.46,-99,1.15,1.16,3.78
05/01/2026,24,-99,0.54,-99,3.08,-99,1.03,-99,1.23,1.01,0.83,-99,1.37,0.34,-99,-99,-99,1.6,0.77,-99,-99,2.08,0.77,1.57,3.49,-99,-99,-99,0.88,0.87,-99,1.64,1.31,2.64
06/01/2026,1,-99,-99,-99,2.1,-99,-99,-99,-99,0.83,-99,-99,-99,-99,-99,-99,2.14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/01/2026,2,-99,-99,-99,1.64,-99,-99,-99,-99,0.64,-99,-99,-99,-99,-99,-99,2.11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/01/2026,3,-99,-99,-99,1.35,-99,-99,-99,-99,0.53,-99,-99,-99,-99,-99,-99,2.85,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
06/01/2026,4,-99,0.21,-99,1.45,-99,0.91,-99,0.57,0.49,0.36,-99,0.94,0.16,-99,-99,2.67,1.08,0.46,-99,-99,1.03,0.27,0.67,2.13,-99,-99,-99,0.32,-99,-99,1.45,-99,1.49
06/01/2026,5,-99,0.13,-99,1.42,-99,0.82,-99,0.5,0.48,0.37,-99,1.47,0.12,-99,-99,2.02,1.11,0.85,-99,-99,1.17,0.34,0.55,2.53,-99,-99,-99,0.31,-99,-99,1.39,-99,1.24
06/01/2026,6,-99,0.17,-99,1.3,-99,0.49,-99,0.43,0.61,0.58,-99,1.5,0.13,-99,-99,2.05,1.59,1.25,-99,-99,1.81,0.6,0.68,2.46,-99,-99,-99,0.66,-99,-99,1.7,-99,2.68
06/01/2026,7,-99,0.17,-99,1.49,-99,0.85,-99,0.77,0.7,0.89,-99,1.94,0.14,-99,-99,2.11,1.91,1.97,-99,-99,2.1,0.61,1.1,3.21,-99,-99,-99,1.06,-99,-99,1.73,-99,4.6
06/01/2026,8,-99,0.16,-99,2.01,-99,1.12,-99,0.91,0.83,1.8,-99,2.11,0.14,-99,-99,2.21,2.83,2.02,-99,-99,2.03,1.49,1.31,3.72,-99,-99,-99,1.64,-99,-99,2.32,-99,2.8
06/01/2026,9,-99,0.43,-99,2.02,-99,1.65,-99,0.87,1.47,1.83,-99,2.53,0.18,-99,-99,3.62,3,1.92,-99,-99,2.16,1.47,1.55,4.31,-99,-99,-99,1.7,-99,-99,2.22,-99,2.65
06/01/2026,10,-99,1,-99,1.51,-99,1.47,-99,0.49,2.47,2.14,-99,2.38,0.22,-99,-99,3.42,2.52,2.2,-99,-99,2.08,1.28,1.18,3.11,-99,-99,-99,1.08,-99,-99,2,-99,2.62
06/01/2026,11,-99,0.67,-99,1.42,-99,1.14,-99,0.43,2.1,1.34,-99,1.96,0.23,-99,-99,1.8,2.06,1.48,-99,-99,1.47,1.05,1.56,2.03,-99,-99,-99,0.87,-99,-99,2.21,-99,2.32
06/01/2026,12,-99,0.3,-99,0.94,-99,0.55,-99,0.34,1.29,0.55,-99,0.91,0.25,-99,-99,1.13,1.24,0.48,-99,-99,0.85,0.41,0.78,0.97,-99,-99,-99,0.59,-99,-99,0.8,-99,1.27
06/01/2026,13,-99,0.34,-99,0.47,-99,0.44,-99,0.43,0.48,0.45,-99,0.43,0.28,-99,-99,0.89,0.81,0.43,-99,-99,0.5,0.35,0.32,0.38,-99,-99,-99,0.41,-99,-99,0.33,-99,0.42
06/01/2026,14,-99,0.43,-99,0.55,-99,0.37,-99,0.47,0.49,0.43,-99,0.38,0.28,-99,-99,0.61,0.72,0.5,-99,-99,0.37,0.32,0.31,0.31,-99,-99,-99,0.4,-99,-99,0.29,-99,0.4
06/01/2026,15,-99,0.41,-99,0.56,-99,0.39,-99,0.52,0.56,0.44,-99,0.4,0.28,-99,-99,0.8,0.75,0.48,-99,-99,0.39,0.32,0.31,0.28,-99,-99,-99,0.47,-99,-99,0.3,0.1,0.43
06/01/2026,16,-99,0.39,-99,0.55,-99,0.43,-99,0.58,0.49,0.42,-99,-99,0.29,-99,-99,0.83,0.71,0.44,-99,-99,0.4,0.36,0.28,0.28,-99,-99,-99,0.4,-99,-99,0.37,0.12,0.42
06/01/2026,17,-99,0.48,-99,0.51,-99,0.43,-99,0.58,0.53,0.37,-99,0.45,0.38,-99,-99,0.96,0.74,0.42,-99,-99,0.53,0.33,0.34,0.38,-99,-99,-99,0.4,-99,-99,0.43,0.15,0.43
06/01/2026,18,-99,0.49,-99,0.52,-99,0.38,-99,0.61,0.63,0.33,-99,0.53,0.39,-99,-99,1.36,0.8,0.49,-99,-99,0.69,0.43,0.5,0.62,-99,-99,-99,0.46,-99,-99,0.49,0.28,0.39
06/01/2026,19,-99,0.48,-99,0.91,-99,0.72,-99,1.04,1.07,1.41,-99,0.87,0.42,-99,-99,1.17,1.33,0.69,-99,-99,1.03,0.86,0.68,1.21,-99,-99,-99,0.96,-99,1.07,1.13,0.5,0.57
06/01/2026,20,-99,0.49,-99,0.97,-99,0.8,-99,0.96,0.89,0.81,-99,0.65,0.35,-99,-99,0.45,0.59,0.8,-99,-99,0.73,0.9,0.54,0.67,-99,-99,-99,0.63,-99,0.87,0.36,0.3,0.72
06/01/2026,21,-99,0.64,-99,0.47,-99,0.38,-99,0.85,0.8,0.48,-99,0.42,0.35,-99,-99,0.42,0.66,0.61,-99,-99,0.67,1.16,0.64,0.7,-99,-99,-99,0.55,-99,0.59,0.29,0.45,0.67
06/01/2026,22,-99,0.55,-99,0.54,-99,0.78,-99,0.6,0.88,0.49,-99,0.61,0.31,-99,-99,0.76,0.78,0.68,-99,-99,0.73,1.19,0.58,0.72,-99,-99,-99,0.56,-99,0.68,0.52,0.85,0.42
06/01/2026,23,-99,0.31,-99,0.71,-99,0.77,-99,0.65,1.14,0.45,-99,0.8,0.22,-99,-99,0.96,0.97,0.48,-99,-99,1.01,0.65,0.67,1.33,-99,-99,-99,0.71,-99,1.26,0.77,1.03,0.94
06/01/2026,24,-99,0.3,-99,0.92,-99,0.5,-99,0.52,0.7,0.5,-99,0.95,0.17,-99,-99,0.88,0.92,0.41,-99,-99,1.23,0.37,0.8,1.49,-99,-99,-99,0.69,-99,1.87,0.84,1.47,1.19
07/01/2026,1,-99,0.25,-99,1.03,-99,0.39,-99,0.48,0.45,0.4,-99,0.83,0.15,-99,-99,1.18,0.91,0.31,-99,-99,1.29,0.25,0.64,1.57,-99,-99,-99,0.76,-99,1.91,1.03,1.16,1.81
07/01/2026,2,-99,0.17,-99,0.97,-99,0.31,-99,0.28,0.38,0.26,-99,0.7,0.14,-99,-99,1.13,0.76,0.37,-99,-99,1.15,0.15,0.77,1.09,-99,-99,-99,0.4,-99,1.08,1.34,1.14,1.48
07/01/2026,3,-99,0.17,-99,0.72,-99,0.34,-99,0.35,0.34,0.33,-99,0.72,0.18,-99,-99,1.11,0.97,0.79,-99,-99,0.77,0.12,0.6,1.39,-99,-99,-99,0.3,-99,1.08,1.71,0.81,1.24
07/01/2026,4,-99,0.13,-99,0.78,-99,0.28,-99,0.35,0.31,0.25,-99,0.96,0.17,-99,-99,1.29,1.39,0.66,-99,-99,0.72,0.1,0.59,0.86,-99,-99,-99,0.2,-99,0.66,1.07,0.63,1.23
07/01/2026,5,-99,0.11,-99,0.82,-99,0.37,-99,0.35,0.32,0.26,-99,0.97,0.12,-99,-99,1.19,0.86,0.41,-99,-99,0.7,0.16,0.57,0.91,-99,-99,-99,0.21,-99,0.76,0.87,0.96,1.3
07/01/2026,6,-99,0.12,-99,0.86,-99,0.3,-99,0.42,0.38,0.36,-99,0.68,0.08,-99,-99,1.07,1.12,0.61,-99,-99,1.1,0.18,0.68,1.06,-99,-99,-99,0.51,-99,0.88,0.94,1.06,1.25
07/01/2026,7,-99,0.13,-99,1.2,-99,0.4,-99,0.69,0.59,0.97,-99,1.19,0.05,-99,-99,1.64,1.79,1.34,-99,-99,2.21,0.4,1.07,2.13,-99,-99,-99,1.42,-99,1.02,1.31,2.31,2.42
07/01/2026,8,-99,0.19,-99,1.64,-99,0.95,-99,0.89,0.69,1.74,-99,1.69,0.03,-99,-99,2.5,2.86,1.57,-99,-99,3.07,1.21,1.31,2.61,-99,-99,-99,1.74,-99,1.12,1.92,2.31,3.56
07/01/2026,9,-99,0.36,-99,1.61,-99,1.51,-99,0.5,1.13,1.86,-99,1.93,0.12,-99,-99,3.86,2.26,1.2,-99,-99,1.97,1.2,1.64,2.28,-99,-99,-99,2.22,-99,1.16,2.05,1.66,2.75
07/01/2026,10,-99,0.75,-99,1.45,-99,1.44,-99,-99,1.68,1.32,-99,1.94,0.18,-99,-99,2.92,1.93,1.51,-99,-99,2.31,1.08,1.34,2.01,-99,-99,-99,1.49,-99,0.83,1.6,1.47,1.77
07/01/2026,11,-99,0.98,-99,1.52,-99,0.94,-99,0.4,2.04,1.09,-99,1.97,0.17,-99,-99,2.15,1.9,1.61,-99,-99,1.4,1.14,0.75,1.49,-99,-99,-99,1.11,-99,0.84,1.34,0.84,1.62
07/01/2026,12,-99,0.78,-99,1.57,-99,0.84,-99,0.46,1.29,0.79,-99,1.96,0.21,-99,-99,1.78,1.55,1.3,-99,-99,1.1,0.73,0.82,0.95,-99,-99,-99,0.89,-99,0.78,1.1,0.51,1.47
07/01/2026,13,-99,0.64,-99,1.04,-99,0.79,-99,0.54,0.63,0.5,-99,0.89,0.25,-99,-99,1.79,1,0.83,-99,-99,0.57,0.6,0.41,0.83,-99,-99,-99,0.84,-99,0.77,0.77,0.31,-99
07/01/2026,14,-99,0.75,-99,0.83,-99,0.88,-99,0.61,0.52,0.49,-99,0.89,0.2,-99,-99,1.25,0.83,0.65,-99,-99,0.47,0.83,0.4,0.67,-99,-99,-99,0.62,-99,0.86,0.42,0.25,-99
07/01/2026,15,-99,0.87,-99,0.85,-99,0.73,-99,0.66,0.51,0.51,-99,0.91,0.17,-99,-99,1.14,1.01,0.72,-99,-99,0.6,0.68,0.49,0.62,-99,-99,-99,0.5,-99,0.77,0.49,0.21,-99
07/01/2026,16,-99,0.84,-99,0.79,-99,0.66,-99,0.73,0.45,0.54,-99,0.94,0.12,-99,-99,1.23,1.12,0.88,-99,-99,0.68,0.57,0.56,0.63,-99,-99,-99,0.57,-99,0.68,0.55,0.23,-99
07/01/2026,17,-99,0.78,-99,0.72,-99,0.54,-99,0.9,0.44,0.61,-99,0.78,0.13,-99,-99,1.23,0.85,0.84,-99,-99,0.55,0.56,0.69,0.46,-99,-99,-99,0.56,-99,0.53,0.4,0.21,-99
07/01/2026,18,-99,0.23,-99,0.74,-99,0.31,-99,0.48,0.66,0.62,-99,0.78,0.12,-99,-99,1.32,0.83,0.84,-99,-99,0.6,0.3,0.93,0.38,-99,-99,-99,0.58,-99,0.32,0.32,0.35,-99
07/01/2026,19,-99,0.28,-99,0.72,-99,0.3,-99,0.69,1.84,0.97,-99,0.85,0.13,-99,-99,1.14,0.81,0.84,-99,-99,0.69,0.6,0.97,0.52,-99,-99,-99,1.02,-99,0.46,0.45,1.47,-99
07/01/2026,20,-99,0.2,-99,1.33,-99,0.46,-99,0.65,1.52,1.37,-99,1.07,0.17,-99,-99,1.23,1.13,1.82,-99,-99,0.88,0.54,1.06,0.61,-99,-99,-99,1.15,-99,0.66,0.76,1.06,-99
07/01/2026,21,-99,0.12,-99,1.78,-99,0.69,-99,0.78,1.28,1.42,-99,1.29,0.29,-99,-99,2.23,2.15,1.1,-99,-99,0.93,0.73,1.13,0.51,-99,-99,-99,1.75,-99,1.24,1.27,1.29,-99
07/01/2026,22,-99,0.16,-99,2.55,-99,0.72,-99,0.67,1.04,0.75,-99,2.13,0.28,-99,-99,3.08,2.66,0.89,-99,-99,1.26,0.6,0.9,1.32,-99,-99,-99,1.52,-99,1.78,1.45,1.34,-99
07/01/2026,23,-99,0.25,-99,2.9,-99,0.63,-99,0.52,0.83,1.26,-99,2.72,0.21,-99,-99,2.27,3.54,1.06,-99,-99,1.24,0.37,1.3,1.36,-99,-99,-99,1.02,-99,1.94,1.79,2.13,-99
07/01/2026,24,-99,0.29,-99,2.89,-99,0.62,-99,0.35,0.69,0.98,-99,1.77,0.15,-99,-99,1.62,2.86,1.42,-99,-99,2.57,0.25,1.78,1.27,-99,-99,-99,0.93,-99,2.08,1.9,1.81,-99
08/01/2026,1,-99,0.36,-99,1.34,-99,0.65,-99,0.31,0.65,0.79,-99,1.67,0.18,-99,-99,1.46,2.9,1.17,-99,-99,2.96,0.19,1.73,1.37,-99,-99,-99,0.76,-99,1.67,0.94,1.91,-99
08/01/2026,2,-99,0.31,-99,1.14,-99,0.41,-99,0.31,0.52,0.51,-99,1.52,0.15,-99,-99,1.67,3.02,0.9,-99,-99,2.79,0.17,1.37,1.32,-99,-99,-99,0.57,-99,1.21,0.53,2.04,-99
08/01/2026,3,-99,0.24,-99,1.17,-99,0.59,-99,0.33,0.45,0.44,-99,1.15,0.18,-99,-99,1.57,2.13,1.02,-99,-99,2.41,0.2,0.87,1.5,-99,-99,-99,0.4,-99,0.81,0.53,1.41,-99
08/01/2026,4,-99,0.23,-99,0.82,-99,0.85,-99,0.53,0.45,0.4,-99,0.63,0.2,-99,-99,1.6,1.08,0.43,-99,-99,1.53,0.3,0.84,1.77,-99,-99,-99,0.63,-99,0.64,0.49,0.65,-99
08/01/2026,5,-99,0.2,-99,0.8,-99,0.61,-99,0.43,0.46,0.41,-99,0.7,0.19,-99,-99,1.53,0.96,0.58,-99,-99,1.55,0.34,0.71,1.14,-99,-99,-99,0.35,-99,0.59,0.69,1.1,-99
08/01/2026,6,-99,0.2,-99,0.8,-99,0.36,-99,0.47,0.48,0.57,-99,0.81,0.15,-99,-99,2.11,0.96,0.91,-99,-99,1.23,0.42,1.07,1.5,-99,-99,-99,0.63,-99,0.98,0.56,1.07,-99
08/01/2026,7,-99,0.24,-99,1.02,-99,0.63,-99,0.74,0.82,1.36,-99,1.08,0.12,-99,-99,2.27,1.49,1.47,-99,-99,1.79,0.54,1.18,1.92,-99,-99,-99,1.22,-99,1.01,0.98,1.7,-99
08/01/2026,8,-99,0.27,-99,1.24,-99,1.36,-99,1.31,1.03,2.32,-99,1.06,0.09,-99,-99,2.91,2.66,2.27,-99,-99,2.96,1.26,1.62,3.02,-99,-99,-99,1.93,-99,1.07,1.85,2.08,-99
08/01/2026,9,-99,0.62,-99,1.26,-99,1.85,-99,1.1,1.3,2.1,-99,1.07,0.12,-99,-99,3.08,2.32,1.79,-99,-99,2.95,1.58,1.18,2.71,-99,-99,-99,2.8,-99,1.11,1.91,2.13,-99
08/01/2026,10,-99,0.94,-99,1.16,-99,1.25,-99,0.74,1.65,2.02,-99,1.13,0.2,-99,-99,2.6,1.56,2.08,-99,-99,2.92,1.21,1.48,1.92,-99,-99,-99,1.2,-99,0.92,1.11,1.99,-99
08/01/2026,11,-99,0.86,-99,1.16,-99,1.04,-99,0.65,1.99,1.63,-99,1.37,0.28,-99,-99,2.21,1.74,1.54,-99,-99,1.75,1,1.48,2.02,-99,-99,-99,1.13,-99,0.95,1.82,1.84,-99
08/01/2026,12,-99,0.55,-99,1.02,-99,0.94,-99,0.79,1.27,0.85,-99,1.14,0.23,-99,-99,1.48,1.41,0.69,-99,-99,0.99,0.53,0.86,1.16,-99,-99,-99,0.8,-99,0.88,-99,0.94,-99
08/01/2026,13,-99,0.47,-99,1.06,-99,0.66,-99,0.76,0.91,0.86,-99,0.84,0.24,-99,-99,1.15,0.66,0.72,-99,-99,0.63,0.62,0.41,0.66,-99,-99,-99,0.67,-99,0.79,-99,0.73,-99
08/01/2026,14,-99,0.53,-99,0.92,-99,0.75,-99,0.83,1,0.95,-99,0.75,0.21,-99,-99,0.84,0.76,0.91,-99,-99,0.68,0.53,0.35,0.64,-99,-99,-99,0.66,-99,0.82,-99,0.62,-99
08/01/2026,15,-99,0.54,-99,0.75,-99,0.59,-99,0.9,0.99,1,-99,0.73,0.17,-99,-99,0.84,0.97,0.84,-99,-99,0.64,0.56,0.42,0.35,-99,-99,-99,0.65,-99,0.48,0.44,0.58,-99
08/01/2026,16,-99,0.53,-99,0.51,-99,0.45,-99,0.93,0.88,1.03,-99,0.63,0.17,-99,-99,0.73,0.66,0.66,-99,-99,0.36,0.43,0.46,0.18,-99,-99,-99,0.6,-99,0.35,0.3,0.51,-99
08/01/2026,17,-99,0.24,-99,0.4,-99,0.26,-99,0.6,0.77,0.9,-99,0.38,0.17,-99,-99,0.72,0.53,0.47,-99,-99,0.32,0.26,0.45,0.24,-99,-99,-99,0.61,-99,0.32,0.22,0.82,-99
08/01/2026,18,-99,0.17,-99,0.39,-99,0.17,-99,0.45,0.89,0.84,-99,0.57,0.18,-99,-99,0.7,0.63,0.41,-99,-99,0.43,0.14,0.54,0.31,-99,-99,-99,0.81,-99,0.38,0.25,1.04,-99
08/01/2026,19,-99,0.13,-99,1.08,-99,0.3,-99,0.71,1,0.88,-99,0.91,0.18,-99,-99,0.99,0.9,0.54,-99,-99,0.58,0.43,0.69,0.39,-99,-99,-99,0.76,-99,0.6,0.41,1.05,-99
08/01/2026,20,-99,0.42,-99,0.97,-99,0.5,-99,0.76,0.96,1.76,-99,0.94,0.18,-99,-99,1.1,1.39,1.33,-99,-99,0.76,0.4,0.99,0.41,-99,-99,-99,1.05,-99,0.89,0.81,1,-99
08/01/2026,21,-99,0.29,-99,1.13,-99,0.84,-99,0.54,1.43,1.29,-99,1.06,0.13,-99,-99,1.52,1.55,1.29,-99,-99,0.67,0.55,1.27,0.47,-99,-99,-99,1.36,-99,0.86,0.47,1.31,-99
08/01/2026,22,-99,0.15,-99,1.14,-99,0.93,-99,0.45,1.18,1.79,-99,1.11,0.12,-99,-99,1.72,1.43,1.2,-99,-99,0.61,0.38,1.27,0.3,-99,-99,-99,1.49,-99,0.79,0.64,2.35,-99
08/01/2026,23,-99,0.15,-99,0.9,-99,1.14,-99,0.72,0.89,1.82,-99,1,0.06,-99,-99,1.61,1.6,1.02,-99,-99,0.81,0.73,1.42,1.82,-99,-99,-99,1.72,-99,0.94,0.75,1.81,-99
08/01/2026,24,-99,0.17,-99,1.03,-99,1.16,-99,0.71,0.89,1.85,-99,0.88,0.02,-99,-99,1.7,1.46,1.3,-99,-99,1.33,0.61,1.19,2.56,-99,-99,-99,1.7,-99,1.28,0.76,2.15,-99
09/01/2026,1,-99,0.24,-99,1.51,-99,0.95,-99,0.53,0.77,1.51,-99,1.25,0.04,-99,-99,1.49,1.5,1.3,-99,-99,1.02,0.33,1.23,1.61,-99,-99,-99,1.37,-99,1.66,1.31,2.67,-99
09/01/2026,2,-99,0.26,-99,1.67,-99,0.88,-99,0.58,0.65,0.87,-99,1.72,0.05,-99,-99,1.25,1.35,1.22,-99,-99,1.77,0.24,0.95,1.58,-99,-99,-99,1.61,-99,1.99,0.92,2,-99
09/01/2026,3,-99,0.19,-99,1.48,-99,0.72,-99,0.64,0.52,0.69,-99,1.55,0.09,-99,-99,1.71,1.58,0.81,-99,-99,1.66,0.22,0.82,2.11,-99,-99,-99,1.48,-99,1.97,0.96,1.8,-99
09/01/2026,4,-99,0.19,-99,1.23,-99,0.54,-99,0.71,0.63,0.59,-99,1.27,0.13,-99,-99,1.7,1.85,0.44,-99,-99,1.48,0.13,1.07,1.76,-99,-99,-99,1.05,-99,1.16,0.82,1.76,-99
09/01/2026,5,-99,0.19,-99,0.91,-99,0.4,-99,0.45,0.48,0.49,-99,0.77,0.09,-99,-99,1.03,1.75,0.7,-99,-99,1.53,0.19,0.83,1.35,-99,-99,-99,0.64,-99,0.79,0.53,1.69,-99
09/01/2026,6,-99,0.19,-99,0.83,-99,0.46,-99,0.52,0.47,0.59,-99,0.78,0.06,-99,-99,1.6,1.46,1.18,-99,-99,1.7,0.34,1.08,1.58,-99,-99,-99,1,-99,0.98,0.68,1.73,-99
09/01/2026,7,-99,0.24,-99,1.09,-99,0.65,-99,0.74,0.58,1.59,-99,0.85,0.11,-99,-99,2.3,1.67,1.83,-99,-99,1.48,1.01,0.99,2.24,-99,-99,-99,1.16,-99,1.2,1.26,1.78,-99
09/01/2026,8,-99,0.45,-99,1.47,-99,0.92,-99,1.06,1.36,2.14,-99,1.58,0.14,-99,-99,3.53,2.12,2.46,-99,-99,2.53,0.87,1.64,3.14,-99,-99,-99,2.56,-99,1.27,3,1.96,-99
09/01/2026,9,-99,0.81,-99,1.57,-99,1.38,-99,1.87,2.02,3.28,-99,2.35,0.14,-99,-99,3.4,1.96,1.9,-99,-99,3.44,1.21,1.98,3.63,-99,-99,-99,2.12,-99,1.3,2.3,1.9,-99
09/01/2026,10,-99,0.85,-99,0.91,-99,1.02,-99,1.19,2.21,2.65,-99,1.08,0.22,-99,-99,2.29,2.17,1.18,-99,-99,2.73,0.94,1.01,1.76,-99,-99,-99,2.04,-99,0.75,1.46,2.24,-99
09/01/2026,11,-99,0.74,-99,0.84,-99,0.69,-99,0.6,2.18,1.4,-99,0.97,0.07,-99,-99,1.75,1.6,0.85,-99,-99,1.35,0.59,0.95,0.77,-99,-99,-99,1.39,-99,0.55,0.71,2.13,-99
09/01/2026,12,-99,0.4,-99,0.63,-99,0.54,-99,0.62,1.63,1.09,-99,0.68,0.1,-99,-99,1.18,0.86,0.63,-99,-99,0.62,0.38,0.98,0.63,-99,-99,-99,0.87,-99,0.53,0.36,1.7,-99
09/01/2026,13,-99,0.44,-99,0.49,-99,0.3,-99,0.6,-99,0.66,-99,0.54,0.1,-99,-99,0.87,0.73,0.4,-99,-99,0.56,0.24,0.66,0.72,-99,-99,-99,0.71,-99,0.44,0.37,0.76,-99
09/01/2026,14,-99,0.42,-99,0.5,-99,0.34,-99,0.63,1.67,0.64,-99,0.45,0.07,-99,-99,0.75,0.77,0.44,-99,-99,0.53,0.25,0.41,0.41,-99,-99,-99,0.57,-99,0.46,-99,0.45,-99
09/01/2026,15,-99,0.4,-99,0.56,-99,0.4,-99,0.55,1.17,0.7,-99,0.45,0.08,-99,-99,0.76,0.74,0.45,-99,-99,0.39,0.29,0.47,0.22,-99,-99,-99,0.58,-99,0.34,0.28,0.68,-99
09/01/2026,16,-99,0.25,-99,0.51,-99,0.24,-99,0.52,1,0.62,-99,0.44,0.09,-99,-99,0.84,0.62,0.4,-99,-99,0.26,0.2,0.39,0.22,-99,-99,-99,0.49,-99,0.28,0.2,0.47,-99
09/01/2026,17,-99,0.1,-99,0.36,-99,0.04,-99,0.44,0.76,0.64,-99,0.44,0.14,-99,-99,0.65,0.49,0.27,-99,-99,0.31,0,0.46,0.24,-99,-99,-99,0.44,-99,0.24,0.28,0.46,-99
09/01/2026,18,-99,0.12,-99,0.52,-99,0.06,-99,0.38,0.73,0.74,-99,0.58,0.14,-99,-99,0.66,0.52,0.55,-99,-99,0.41,0.03,0.47,0.27,-99,-99,-99,0.44,-99,0.5,0.26,0.43,-99
09/01/2026,19,-99,0.15,-99,0.8,-99,0.57,-99,0.55,1.04,1.72,-99,0.9,0.16,-99,-99,0.59,0.82,0.98,-99,-99,0.5,0.31,0.63,0.43,-99,-99,-99,0.61,-99,0.63,0.35,0.89,-99
09/01/2026,20,-99,0.26,-99,0.92,-99,0.7,-99,0.55,0.96,2.19,-99,1.32,0.24,-99,-99,1.44,1.3,1.05,-99,-99,0.61,0.67,0.93,0.44,-99,-99,-99,0.82,-99,0.79,0.76,1.08,-99
09/01/2026,21,-99,0.54,-99,1.2,-99,0.94,-99,0.68,1.03,1.57,-99,1.44,0.21,-99,-99,0.88,1.46,0.75,-99,-99,0.76,0.66,0.8,0.55,-99,-99,-99,0.71,-99,0.93,0.74,0.66,-99
09/01/2026,22,-99,0.49,-99,1.41,-99,0.8,-99,0.92,0.99,1.14,-99,1.76,0.21,-99,-99,1.08,1.92,1.04,-99,-99,1.11,0.58,0.93,0.65,-99,-99,-99,0.82,-99,1.28,1.57,0.77,-99
09/01/2026,23,-99,0.42,-99,1.71,-99,0.83,-99,0.67,1.02,1.05,-99,2.17,0.23,-99,-99,1.67,2.52,0.65,-99,-99,1.08,0.62,1.42,0.41,-99,-99,-99,0.74,-99,1.27,1.64,0.8,-99
09/01/2026,24,-99,0.29,-99,1.52,-99,1.28,-99,0.61,1.04,0.89,-99,1.56,0.22,-99,-99,1.47,2.94,0.47,-99,-99,0.95,1.12,1.28,0.97,-99,-99,-99,0.68,-99,1.03,0.9,0.68,-99
